,a_e,a_w,alpha_w,conservation_effectiveness,conservation_unit_cost,delta,delta_extract,e_0,eta_deplet,mu_0,mu_elite_extr,nat_res_regen,eta_w,eta_a,w_T,I_Ta,conservation_effort,R_star,phi_c,scenario,policy,model,max_radicalized,final_radicalized,wage_cost,conservation_cost,final_resource
1531,50.23173194332296,1.5517402384977146,0.7295882781714029,0.738218080469294,1.7862021201775187,0.7485638247244816,0.03368490243142052,0.04265203808497086,1.3471980189736217,0.008975880365298146,0.7028035059748411,0.12951753530364934,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1531,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4548398155740188
1532,48.912370550181194,0.2721519222150285,2.584097021468706,0.6893419199095767,11.553822999139564,0.9282647805470167,0.05506180949263546,0.03102042269581172,2.7494525339245,0.0009070182369021761,0.1789715156714627,0.09247651687749939,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1532,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0390084274267906
1533,130.86015433309814,2.8773378291978142,1.4946994137911016,0.7277069306618847,23.199106454399708,0.6456417456535462,0.05998395108557965,0.032276275045479044,0.4988724447162358,0.004244542156452705,0.20561143079510785,0.1076343834589112,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1533,baseline,PolicySIR,0.9285425274009194,0.0021436163761620287,0.0,0.0,0.839085942028059
1534,77.19887173303132,2.0429087174100053,1.4683127417819364,0.17766160374344073,13.07554750531304,0.5166024496220702,0.06611200942935624,0.016746424019848955,0.29084100675088964,0.00391434518511302,0.16629955581338152,0.1777045178060901,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1534,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4400984821204403
1535,60.54169083286815,1.5918161851323762,0.18805538527287124,0.8039078550928676,1.9915967904584317,0.577470212253772,0.06406012968783789,0.0149033195337029,2.0082761795797714,0.005614607452991326,0.5700145781542362,0.053723600836837686,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1535,baseline,PolicySIR,0.8782041080335369,0.614420550695925,0.0,0.0,0.6847612337411351
1536,118.49760870109621,1.0326391456235289,0.34926656807443024,0.6657240117474104,24.08078074744952,0.49756114069072455,0.04184309163466156,0.041890469666385585,0.8138108223116542,0.0026232088740028143,0.434916659697124,0.19000607643146425,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1536,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6188863511076854
1537,121.18882538797254,1.18927381185616,-0.5417330783060708,0.31276290522471406,6.850955632070535,0.8615770440159587,0.061510690341116545,0.0439001222905773,2.7619898721804423,0.0009935368003837557,0.3219745100665792,0.17313312536488254,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1537,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2220997281443942
1538,125.130548485649,0.8072818854816015,-2.468377005326547,0.6350737755149771,18.477024563201994,0.578150108022796,0.08723497071358491,0.01427909481437874,2.415240258630741,0.00548176903686177,0.698345625890654,0.14133695651964445,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1538,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0123418344436752
1540,139.76507101877684,0.8874293351651915,2.138983467124012,0.45833446450561643,5.955667827630554,0.9048789479856002,0.0764407992588193,0.015679610192574276,2.0012647772961953,0.006548234578418275,0.8936704447481314,0.1755789254451996,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1540,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1574134573638193
1541,4.663717276901211,2.9052212235122243,0.789586015240423,0.7283659158609287,1.9682424623775014,0.5248782942401403,0.09769599803063443,0.012288737692383186,2.2149226895567415,0.007311886956462737,0.9523495690131324,0.0834602390812824,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1541,baseline,PolicySIR,0.8713436429335688,0.40468024778026074,0.0,0.0,0.7309433264663404
1542,99.68543050493695,2.977467007618284,2.675378427496881,0.3523955683197213,23.429875805494657,0.8431962142286994,0.05731621202817592,0.008059858748556893,2.101328359974231,0.006072439971774351,0.8328415756754484,0.15677585848368494,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1542,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2427810833018091
1543,37.83171560763603,2.1081977349203984,2.7661302521049125,0.5414773661320978,19.597587798089123,0.13374735570245594,0.021901652457806554,0.007040430618589422,2.3838042422226398,0.0051718080352566535,0.19906664671812652,0.08742992261740132,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1543,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3806530216242492
1544,0.6563781516729881,0.329420416711588,-0.43736835405213714,0.6984227638065478,16.161067646400916,0.7228247518340938,0.05690443273908495,0.008103218874935975,0.6873478023691735,0.0024650598619192273,0.24910685360494267,0.07658564925306048,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1544,baseline,PolicySIR,0.9304101482451338,0.006758527747648406,0.0,0.0,1.3689324328742905
1545,58.59589437484347,2.0239616124270623,0.34793381841994364,0.42059422111362343,14.083605723595571,0.4333984288916417,0.02758070576999021,0.04479235048973639,1.6185892555039747,0.007694754914724468,0.4787861260891675,0.010762087315278961,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1545,baseline,PolicySIR,0.8911646082564737,0.020284557099972872,0.0,0.0,0.2728646904005714
1546,125.87054119935915,1.1422444877541755,-2.888063145061386,0.7415424759671916,15.02222519221248,0.6480281894043918,0.04993813039258352,0.042385131983861964,1.6105129901809643,0.001825016566474764,0.686617338237216,0.18711364052086196,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1546,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4169405128377395
1547,75.80975563475556,2.4359427341332154,-0.9494735422735103,0.7226130446354381,2.318550374057389,0.3844539904469845,0.0340109284697388,0.0069661565395534985,2.81365812180255,0.005623571233839353,0.9750306099590534,0.07768560693931237,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1547,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1476833983631667
1548,60.56396446391879,2.401515564231007,-0.33700180462659235,0.7096339035953856,19.26410307161127,0.9478100339298781,0.01823967093569813,0.008144799355233042,2.9743448191271034,0.009246559260322366,0.5560140095853863,0.10841189794998976,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1548,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4646403196404862
1549,56.43443620810731,2.5870237075792963,1.5720263948251327,0.4894492143381124,24.44157456366885,0.8852198745273325,0.04493502236349286,0.018616668499876476,0.6407301498817386,0.007510942899045674,0.8309016398251311,0.12815403437867873,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1549,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4142470545919763
1550,129.134201195223,0.20328523186597283,-1.789646951293647,0.16689264268402357,17.724550074093397,0.7826142586001847,0.09270253752850713,0.02390334064919999,1.609383347486819,0.0094403456295296,0.5853758858563954,0.1996142563055755,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1550,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1245048052859141
1551,139.7252460741063,0.4400326062625526,0.9705016026343918,0.34256196065305355,6.48132013540373,0.7459394645119415,0.011645954129906301,0.0050773266348284225,2.0997776895950673,0.009660105872921324,0.18939533410522835,0.09392141813383574,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1551,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6512283210638798
1552,102.30937692845718,0.2774719689496602,-0.13088522387668,0.8617281188993327,2.655472357364249,0.22240979579418532,0.052022643671307704,0.03756047568367402,0.8206697753476523,0.0021802137887182195,0.7722159678013756,0.09545474833348462,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1552,baseline,PolicySIR,0.5353124430073781,0.03619916016536983,0.0,0.0,0.9647860897370641
1553,15.843855682624547,0.11610008854083642,-2.1527808130880617,0.8623740157333445,23.73823045790537,0.18254331220161124,0.03563743210565569,0.007255450529694309,0.7239573045741823,0.008876588175996134,0.6980465858685292,0.10184411693545281,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1553,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.406732152353747
1554,144.9822448126058,0.44238160821729944,-0.1771759964593822,0.5368173816973567,8.269362858628138,0.3249618175294249,0.043097437734795636,0.04439178578400011,1.6406693065358804,0.0008087512369205053,0.12449723341949268,0.16050858591975525,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1554,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4237407438331289
1555,130.97633313162552,0.22607355236521245,2.83388219274765,0.8635697436637899,11.631732988216013,0.20337179080885098,0.03353858911009116,0.024370428117028872,0.9218629295193459,0.008374879137862097,0.5338426086157786,0.12635076096537293,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1555,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.5231141773018837
1556,57.50381850062352,2.6513528841420313,-2.1372238674606945,0.6550714396217859,3.105936035371152,0.9110858327717903,0.09143814947906191,0.015173465918889732,1.1038494949471485,0.0017115862858623069,0.1729051868847153,0.014921262961303645,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1556,baseline,PolicySIR,0.9575910917254445,0.013843285896500447,0.0,0.0,0.2025758367402625
1557,5.947513480161887,2.6191452986495505,1.2231669957198994,0.16792402497654707,20.505820585000375,0.6920765767412682,0.022546387765909913,0.030479303450041746,1.2311595794829777,0.0010728118235008698,0.1672362575336489,0.06439199500690801,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1557,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3333204019651583
1558,46.180161232554305,0.8267065976307008,0.4819652619915473,0.2601092486144093,29.82500672824353,0.7812966063386771,0.009628035517651998,0.03471033178158528,2.8126386937213264,0.005417058869780042,0.8866620244460931,0.09943217185942607,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1558,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6190873862164472
1559,149.30689948623723,0.0629202264701833,0.5874827736079729,0.4361765214077027,6.444103622496,0.3904005659200941,0.07701750874131409,0.018397541271117014,2.8570218656536577,0.004696038047742683,0.2643363233137085,0.17511118641500745,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1559,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1335751420364153
1560,145.28688073526715,1.7360533893717138,-2.1502542722306797,0.6414799180612015,16.242948968663164,0.5894900207225272,0.011766146940444746,0.018672125099737685,1.8242505132267266,0.004909251071967111,0.5497191938394824,0.18754521893539766,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1560,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.8241293208485265
1561,39.992921679894515,2.6808952912396053,-1.642977225544012,0.8485284207050018,24.22760631458424,0.5388665809680908,0.08880830909239686,0.04890449032430929,1.4606633466891474,0.008155936014800552,0.971737924109134,0.1949794544388861,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1561,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1210911098995235
1562,137.3525728852362,1.05550857383561,0.06468957851242996,0.2988138085248608,12.77990577321317,0.5804330079979225,0.057410478905581284,0.04297632474773434,1.6533535616292179,0.005102756177949379,0.26175839608871365,0.0941394815314531,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1562,baseline,PolicySIR,0.7511698568572467,0.004513741145014431,0.0,0.0,0.9792493614247461
1563,74.13159298853253,0.10788133538649149,-0.4401277498786422,0.6898370451396134,27.453263589114854,0.22998037113252337,0.0372943787729623,0.0356196217504603,1.1097017252661108,0.008117629640550477,0.9526170840238423,0.15983502450170572,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1563,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.546602580174522
1564,131.01455149247758,1.159402057572217,-0.6049190983143333,0.9625757047387136,4.54617285929027,0.7239988171131618,0.03303330662835513,0.03571347458910746,2.456218338539031,0.006223720698973386,0.1368169703423483,0.13952793965529747,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1564,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3687151684347403
1565,118.56947323907823,2.0087502255342287,-2.088685925909192,0.1899132403312985,18.466444859317967,0.997900495383739,0.055536075884356356,0.037594483175688476,1.3900705694232243,0.009596511544468073,0.7336395244990375,0.13098264115760253,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1565,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1768113530874142
1566,38.09745864050028,1.3899171621928585,2.398862968467097,0.613431175689117,2.754872881749635,0.3953621327913601,0.05515921134482135,0.021066141721797063,1.6962730458850432,0.009829576886361891,0.29715475814463166,0.031145243017312092,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1566,baseline,PolicySIR,0.9021834777248563,0.019564526567478042,0.0,0.0,0.42713745480512666
1567,23.786924948212413,1.9520833167156189,-2.669688688057878,0.3493783653354614,22.962990177010216,0.6616307692833923,0.09030732405210842,0.016818799007710893,2.8874658961758657,0.007265593872159453,0.3601684664566627,0.04780117215839043,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1567,baseline,PolicySIR,0.900956831665342,0.34186313696033893,0.0,0.0,0.6793084504134699
1568,137.13890368755617,2.1062786827013897,-2.3031918610550943,0.29231523795251013,17.37454297228263,0.561908374876013,0.005107440028542738,0.024144767168751156,1.0154182235555764,0.007005873039612675,0.5657050368074404,0.04173758436116566,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1568,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.7725435004986052
1569,86.4115269034897,2.9747403912212556,-2.7785949650925836,0.18930188683808444,4.286706835666698,0.6906390635910773,0.02113584772383299,0.019926190502331177,2.8067957742370266,0.003953710448088654,0.5734614188982774,0.08619865265402436,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1569,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3426033562949264
1570,112.32736937419445,1.0481635763508,-0.4695881268650286,0.12394639203579932,27.27895705061923,0.6754489177069913,0.09814232624772921,0.009267561128838683,2.8956786037833493,0.004954901785393449,0.8924170126723566,0.17593179011391982,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1570,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0587117245958757
1571,120.83740878126589,1.646717635127275,-2.6782643762314065,0.16320051969948238,12.830105690744812,0.5914682191888451,0.05332948172092629,0.04992736128400458,1.242442880270135,0.0031728818491341348,0.6028943698370973,0.024100380958041144,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1571,baseline,PolicySIR,0.9206899736879494,0.017001013531326666,0.0,0.0,0.0809834923293386
1572,47.258095588318774,2.9211948471839895,1.4003304692004708,0.956642060994215,16.596264108268418,0.6387694044603053,0.057499866345591205,0.04963945739907343,2.007285073486025,0.006451943464662753,0.4765539913559993,0.04592987256932027,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1572,baseline,PolicySIR,0.9102836465420723,0.016909732047959834,0.0,0.0,0.6574607079788394
1573,22.894634840652294,2.165398178984763,0.3654369814721665,0.43912982807215495,18.230481700225077,0.11865468546808154,0.05584136702898649,0.008740564344518701,0.9511181824414113,0.009222586210756983,0.5258280899318691,0.01442548997533134,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1573,baseline,PolicySIR,0.934388529437198,0.015679604842571596,0.0,0.0,1.1041868409673132
1574,64.86707247300302,0.19744937692886172,-0.506710143639229,0.23141339646356746,8.649592908230247,0.2996905060893523,0.020548455211828336,0.045946145437083766,0.2190576465098277,0.0063205713474167105,0.6859279651583512,0.16821186209022887,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1574,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.8508577065800287
1575,127.63290256102057,1.4593023462709147,-2.034849367833896,0.11984765232822964,18.543573710911414,0.1804229216723869,0.05313390564921114,0.02162325416458585,1.5620624973170703,0.002774031615092391,0.19536400822916614,0.11250974697794375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1575,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1272602630057758
1576,103.41291568400902,1.8130335655948233,1.9128773731719573,0.36217329154558386,6.14203843061244,0.28380689480679167,0.05971767089639914,0.01081520577992083,2.203636595826393,0.0012379339489205152,0.6098563121542887,0.05114194881581174,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1576,baseline,PolicySIR,0.9198530168162711,0.0015490053847858753,0.0,0.0,0.7290879121264796
1577,134.39738582762942,2.8047432830025287,2.6426754311995637,0.3267814945989557,28.429168089667,0.9382105367649591,0.04048711020347714,0.00788010368685376,1.1675318039535332,0.004217109620028866,0.906735881931609,0.10741037695798614,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1577,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.297216072671072
1578,122.12064143745769,1.0809391698733524,0.949765428669819,0.9725756698565369,11.155417017472468,0.20913491373038648,0.0695966170018845,0.012787546615852262,0.6128807825850904,0.005008825254879473,0.23683325595784385,0.01258478079802387,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1578,baseline,PolicySIR,0.9482388220486331,0.015336942978762737,0.0,0.0,0.09388570746532461
1579,89.84325857491099,1.573372077367896,1.759720994868884,0.9870405527578539,17.274492942409207,0.9865569109829725,0.07015792950136425,0.041864273135576786,2.713939706696177,0.006970762111427652,0.868174107010573,0.14101122234401695,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1579,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0807989176514037
1580,109.53828373743478,0.2662403466233255,-0.4014739416847979,0.3729759781604465,19.352631287526087,0.973738513111208,0.02354005921725293,0.03325477332774962,0.6371712122194667,0.007351873742265412,0.8007975978687534,0.11777093534828963,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1580,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6838498130286126
1581,28.41093629804588,1.2982483631777146,-0.4974899399731014,0.36796127218772057,17.028416247967765,0.8877918256112098,0.053373798756370945,0.019446187467563773,1.9831394827219067,0.0025392830791995647,0.8347810294913105,0.1851679108757926,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1581,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3477782831018588
1582,9.691563212451749,0.4632889103844631,0.7574094329089354,0.5681491099224985,17.654620383316978,0.9605103258817772,0.08528135924994301,0.01838290054702891,2.4588075144300268,0.004115940136894007,0.24541287968366327,0.17576222715035605,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1582,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1044966339749624
1583,109.7042127404784,1.0885614404691089,-2.1559571999510134,0.9185948662265441,23.488080856590354,0.24848807430596903,0.05234824043618056,0.04423344604852779,0.40237172974173063,0.008226287222448279,0.49628542206739834,0.05758718111758175,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1583,baseline,PolicySIR,0.9130050298372837,0.01878812296052551,0.0,0.0,1.9994206231153782
1584,20.42495152875412,1.7203759332538788,-0.695621439369452,0.3348761720175959,11.498401211423184,0.8033356843380592,0.023355593501289358,0.010175602365480634,1.5161487790330734,0.006675078191972458,0.527807352726812,0.03476659674699081,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1584,baseline,PolicySIR,0.7989123731955532,0.004055046153929277,0.0,0.0,0.9085872852072053
1586,63.64582974934622,0.6117285340338143,-1.8961960151780222,0.16426415393271004,10.532129223749077,0.657495605216381,0.06609830887103442,0.017508997538231378,2.3408997301995718,0.003312050409264363,0.5887122202990203,0.14497801357681078,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1586,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.131371295407163
1587,50.347659404508406,2.738968000051729,-0.37024783695185004,0.8482613754668766,14.367206495472894,0.5807005108233789,0.03664431715026277,0.021838087726849354,2.6465436750952644,0.0021181451079847115,0.30767728107496417,0.16815537024148108,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1587,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3976266002483655
1588,17.445140957200994,0.5339078519359403,1.993876834789889,0.8780460709207334,9.513581499899104,0.5429746607613525,0.04164478599106412,0.017270902361761153,1.6674439449772096,0.00631544197909579,0.7822537977327987,0.08893811290760638,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1588,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.125060680312494
1589,62.62314893137797,2.4997404607491296,-0.9458178730119013,0.4267328948726443,11.304798789948661,0.6557847510845694,0.014080303995108609,0.03069788279553191,1.4061588247337067,0.007919617000160485,0.5712021900224128,0.14572977191116054,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1589,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.779961589093464
1590,13.281449795871573,0.0506888910587617,-2.7358030061636684,0.7199818246691513,17.953226538660903,0.8320477289875481,0.028233471351126086,0.013229962692862845,0.23013471653631393,0.001528441133127188,0.3050179952926837,0.13114102832863808,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1590,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.722658503914093
1591,22.483788304437844,0.6982839283776477,-2.744368486991813,0.8259931495940942,25.274923916142622,0.11194218399105837,0.03318896172814873,0.020734294369261972,1.9800243878416488,0.006514069223813026,0.7753921068579979,0.12601511929504416,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1591,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.386216604713901
1592,18.78316745454062,1.4061801822553426,1.319516581668715,0.548386995158387,13.265859552104898,0.3285235861459316,0.0872154379066318,0.028684137199724558,2.380424458789341,0.004788347644293017,0.1302794136604605,0.1864118133707783,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1592,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1158621301257976
1593,22.767588021804627,2.886476360887266,-2.7925027789978083,0.9749949266425256,17.519376162443642,0.41597434212876006,0.055362187486883915,0.01869692625952978,2.2623390553705103,0.004087057967267035,0.5693187754747564,0.053879475596049636,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1593,baseline,PolicySIR,0.8881620186483066,0.0036043288529979617,0.0,0.0,0.7902705895448318
1594,121.30753016826422,0.9959722831989463,-2.1589497574162984,0.2251540355268484,10.496802678007635,0.8748332102300154,0.039671818742374076,0.027603943470989847,2.728912602816308,0.004352007957612482,0.6905007943576826,0.11740517400320635,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1594,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2247747010195742
1595,91.39486836426624,2.0591086326460992,-1.9497409886493797,0.27086362491206084,24.072088767559226,0.5325346698985409,0.09122898331767855,0.03334452603304289,1.2210881434065501,0.00854651161651061,0.7011607344235157,0.10284287235328508,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1595,baseline,PolicySIR,0.9338571519529499,0.01612343821917728,0.0,0.0,0.5904942877844676
1596,72.78472254612792,2.3244597294409544,1.41502470415168,0.5868313837814635,0.9690698951846866,0.7600639489250811,0.020918697821036798,0.034610084481299694,2.2725836117792526,0.006719156816453756,0.5102382967715406,0.16634656619254415,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1596,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6076157989936062
1597,17.941474610968793,1.399069230622593,-0.027997068779720635,0.5740903240571246,23.624633012389037,0.475578395798788,0.09211802727865395,0.019942713174273284,2.378918162884712,0.0067054278287558035,0.19419110364083464,0.17689411650271517,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1597,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0716759568033443
1598,88.22303295885334,0.8801654634973607,0.4691534336973824,0.651362081155539,17.5569781525778,0.7216728604836498,0.05496597245935625,0.031771226539699354,0.6043903702485188,0.006093062558893931,0.5426106417028816,0.06763245479277097,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1598,baseline,PolicySIR,0.8833673294542081,0.027503184745699738,0.0,0.0,1.9996699466618293
1599,130.6099799304093,2.543366570628516,1.1675804117091264,0.5735697777161051,16.93306968679658,0.21143983578272843,0.02250987740112684,0.037515497145330805,2.9575209048276894,0.0035821688735657143,0.5635875093872149,0.10190237076706823,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1599,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3548868976386772
1600,139.41234504842805,0.6870084954202624,-0.31060253740873556,0.472196413930127,4.7736195707223725,0.22061076365407362,0.07409649011176432,0.03451875255308454,0.8852989567892925,0.003408428525644615,0.7594084263400457,0.02026464282154375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1600,baseline,PolicySIR,0.9331256154644828,0.016572026238048886,0.0,0.0,1.0847333131147392
1602,24.919069749750584,1.1135787841059035,1.5035326376752725,0.5688124340474262,28.928430077268416,0.6934897311443623,0.04723615028553521,0.04228545012641911,2.795827478526304,0.009776871835797389,0.6584193568156617,0.11954815647537684,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1602,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1484222312583672
1603,50.17872876115063,1.7304796175276331,-0.0680703425902287,0.6146981210480302,21.888854111059178,0.9683184563589073,0.06276090741576651,0.021247641230190767,2.435534590063444,0.0016218019616633735,0.3445052158475348,0.086601969928485,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1603,baseline,PolicySIR,0.4351419084660969,0.009256535530308559,0.0,0.0,0.9506151776995732
1604,65.19088968884532,1.3044810370177122,0.8942492810903451,0.7868115732620028,19.05223233378614,0.2629538260416281,0.01727557693567071,0.036103635143155,2.2374801183331865,0.007336334794591641,0.7515770605805467,0.180419875081557,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1604,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6863931542821569
1605,37.07282624095446,0.946583111058402,-1.2088959153929917,0.3934242985620099,13.37182953528481,0.6121668292862956,0.0921629904146101,0.025742063831104594,1.7953426071492697,0.007500269039182153,0.37982072002012035,0.19096391810284744,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1605,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0986116045552372
1606,116.43741007288112,2.1484793593240807,-2.5003318073862766,0.8551865845905405,25.54408644908549,0.2674312118170945,0.015025928479783068,0.01906106922136918,2.4507227108433627,0.005886726864630213,0.21000481849802838,0.17608807764451137,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1606,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.7012728516112596
1607,27.910757940467896,2.039488035839786,-1.1747732616945727,0.6193023940245423,16.896176814348674,0.5864937055755737,0.07115818726197311,0.030930747551264848,2.493076975510016,0.006803753601159538,0.626530328214272,0.016474189381062106,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1607,baseline,PolicySIR,0.9306416165734851,0.015735608449987528,0.0,0.0,0.39426266438028496
